NAME_FAMILY_STATUS,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,CNT_FAM_MEMBERS,TARGET
4,0,0,1,0,0,337500,3,-17004,-4574,0,2,1
4,0,0,1,0,0,337500,3,-17004,-4574,0,2,1
4,0,0,0,0,1,99000,1,-11039,-2809,1,3,1
4,0,0,0,0,1,99000,1,-11039,-2809,1,3,1
4,0,0,0,0,1,99000,1,-11039,-2809,1,3,1
4,0,0,0,0,1,99000,1,-11039,-2809,1,3,1
4,0,0,0,0,1,99000,1,-11039,-2809,1,3,1
4,0,0,0,0,1,99000,1,-11039,-2809,1,3,1
4,1,1,0,0,0,45000,1,-13941,-5334,0,2,1
4,1,1,0,0,0,45000,1,-13941,-5334,0,2,1
4,0,0,1,0,1,270000,1,-15450,-770,0,2,1
4,0,0,1,0,1,270000,1,-15450,-770,0,2,1
4,0,0,1,0,1,270000,1,-15450,-770,0,2,1
4,0,0,1,0,1,270000,1,-15450,-770,0,2,1
4,0,0,1,0,1,270000,1,-15450,-770,0,2,1
4,0,0,1,0,1,270000,1,-15450,-770,0,2,1
4,0,0,1,0,1,270000,1,-15450,-770,0,2,1
4,0,0,0,0,1,135000,3,-13833,-617,1,3,1
4,1,0,1,0,1,67500,1,-15140,-3174,2,4,1
4,1,0,1,0,1,67500,1,-15140,-3174,2,4,1
4,1,0,1,0,1,67500,1,-15140,-3174,2,4,1
4,0,0,0,1,1,270000,1,-13095,-1652,0,2,1
4,0,0,0,1,1,270000,1,-13095,-1652,0,2,1
4,0,0,0,1,1,270000,1,-13095,-1652,0,2,1
4,0,0,0,1,1,270000,1,-13095,-1652,0,2,1
4,0,0,0,1,1,270000,1,-13095,-1652,0,2,1
4,0,0,0,1,1,270000,1,-13095,-1652,0,2,1
4,0,0,0,1,1,270000,1,-13095,-1652,0,2,1
4,0,0,0,1,1,270000,1,-13095,-1652,0,2,1
4,0,0,0,1,1,270000,1,-13095,-1652,0,2,1
4,0,0,0,1,1,270000,1,-13095,-1652,0,2,1
4,1,0,0,1,1,139500,1,-17281,-5578,2,4,1
4,0,0,0,0,1,90000,1,-18656,-2656,0,2,1
4,0,0,0,0,1,90000,1,-18656,-2656,0,2,1
4,0,0,0,0,1,180000,1,-11050,-921,1,3,1
4,0,0,1,1,1,157500,3,-11822,-739,0,2,1
4,0,0,1,1,1,157500,3,-11822,-739,0,2,1
4,0,0,1,0,1,90000,1,-17864,-7070,1,3,1
4,0,0,1,0,1,90000,1,-17864,-7070,1,3,1
4,0,0,1,0,1,90000,1,-17864,-7070,1,3,1
4,0,0,0,0,1,157500,1,-16562,-1043,0,2,1
4,0,0,0,0,1,157500,1,-16562,-1043,0,2,1
4,0,0,0,0,1,157500,1,-16562,-1043,0,2,1
4,0,0,0,0,1,157500,1,-16562,-1043,0,2,1
4,0,0,0,0,1,157500,1,-16562,-1043,0,2,1
4,0,0,0,0,1,157500,1,-16562,-1043,0,2,1
4,0,1,1,1,1,450000,1,-18173,-678,1,3,1
4,0,1,1,1,1,450000,1,-18173,-678,1,3,1
4,0,1,1,1,1,450000,1,-18173,-678,1,3,1
4,0,1,1,1,1,450000,1,-18173,-678,1,3,1
4,0,1,1,1,1,450000,1,-18173,-678,1,3,1
4,0,1,1,1,1,450000,1,-18173,-678,1,3,1
4,0,1,1,1,1,450000,1,-18173,-678,1,3,1
4,0,1,1,1,1,450000,1,-18173,-678,1,3,1
4,0,1,1,1,1,450000,1,-18173,-678,1,3,1
4,0,0,0,0,1,270000,1,-9910,-678,1,3,1
4,0,1,1,1,1,112500,1,-22720,-860,0,2,1
4,0,1,1,1,1,112500,1,-22720,-860,0,2,1
4,0,1,1,1,1,112500,1,-22720,-860,0,2,1
4,0,0,0,0,1,360000,1,-10556,-1379,1,3,1
4,0,0,0,0,1,360000,1,-10556,-1379,1,3,1
4,0,0,0,0,1,360000,1,-10556,-1379,1,3,1
4,0,1,0,1,1,243000,1,-13533,-2535,0,2,1
4,0,1,0,1,1,243000,1,-13533,-2535,0,2,1
4,0,1,0,1,1,243000,1,-13533,-2535,0,2,1
1,0,0,1,0,0,94500,1,-22265,-829,0,1,1
1,0,0,1,0,0,94500,1,-22265,-829,0,1,1
3,0,0,1,1,1,270000,1,-12745,-525,2,4,1
3,0,0,1,1,1,270000,1,-12745,-525,2,4,1
3,0,0,1,1,1,270000,1,-12745,-525,2,4,1
3,0,0,1,1,1,270000,1,-12745,-525,2,4,1
3,0,0,1,1,1,270000,1,-12745,-525,2,4,1
3,0,0,1,1,1,270000,1,-12745,-525,2,4,1
3,0,0,1,1,1,270000,1,-12745,-525,2,4,1
3,0,0,1,1,1,270000,1,-12745,-525,2,4,1
3,0,0,1,1,1,270000,1,-12745,-525,2,4,1
0,0,0,0,0,0,135000,1,-16814,-6614,0,1,1
0,0,0,0,0,0,135000,1,-16814,-6614,0,1,1
0,0,0,0,0,0,135000,1,-16814,-6614,0,1,1
0,0,0,0,0,0,135000,1,-16814,-6614,0,1,1
0,0,0,0,0,0,135000,1,-16814,-6614,0,1,1
0,0,0,0,0,0,135000,1,-16814,-6614,0,1,1
0,0,0,0,0,0,135000,1,-16814,-6614,0,1,1
0,0,0,0,0,0,135000,1,-16814,-6614,0,1,1
0,0,0,0,0,0,135000,1,-16814,-6614,0,1,1
4,0,0,0,1,1,270000,1,-13768,-2565,1,3,1
4,0,0,0,1,1,270000,1,-13768,-2565,1,3,1
4,0,0,0,1,1,270000,1,-13768,-2565,1,3,1
4,0,0,0,1,1,270000,1,-13768,-2565,1,3,1
4,0,0,0,1,1,270000,1,-13768,-2565,1,3,1
4,0,0,0,1,1,270000,1,-13768,-2565,1,3,1
4,0,0,0,1,1,270000,1,-13768,-2565,1,3,1
4,0,0,0,1,1,270000,1,-13768,-2565,1,3,1
4,0,0,0,1,1,270000,1,-13768,-2565,1,3,1
4,0,0,0,1,1,337500,1,-14733,-1379,0,2,1
4,0,0,0,1,1,337500,1,-14733,-1379,0,2,1
4,0,0,0,1,1,337500,1,-14733,-1379,0,2,1
4,0,0,0,1,1,337500,1,-14733,-1379,0,2,1
4,0,0,1,1,1,202500,1,-11505,-1043,0,2,1
4,0,0,1,1,1,202500,1,-11505,-1043,0,2,1
4,0,0,1,0,0,256500,3,-11212,-2565,0,2,1
4,0,0,1,0,0,256500,3,-11212,-2565,0,2,1
4,0,0,0,0,1,135000,1,-13617,-2748,1,3,1
4,0,0,1,1,1,126000,3,-18214,-3508,0,2,1
4,0,0,1,1,1,126000,3,-18214,-3508,0,2,1
4,0,0,1,1,1,126000,3,-18214,-3508,0,2,1
2,1,0,0,0,1,67500,1,-13225,-829,0,1,1
2,1,0,0,0,1,67500,1,-13225,-829,0,1,1
0,0,0,0,1,1,225000,1,-18045,-1805,0,1,1
0,1,0,0,0,1,121500,3,-11118,-3873,0,1,1
0,1,0,0,0,1,121500,3,-11118,-3873,0,1,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,0,0,1,90000,1,-20074,-221,0,2,1
4,0,0,1,1,1,157500,1,-10737,-2078,0,2,1
4,0,0,1,1,1,157500,1,-10737,-2078,0,2,1
4,0,0,1,1,1,157500,1,-10737,-2078,0,2,1
4,0,0,1,1,1,157500,1,-10737,-2078,0,2,1
4,0,0,1,1,1,157500,1,-10737,-2078,0,2,1
4,0,0,1,1,1,157500,1,-10737,-2078,0,2,1
4,0,0,1,1,1,157500,1,-10737,-2078,0,2,1
4,0,0,1,1,1,157500,1,-10737,-2078,0,2,1
4,0,0,1,1,1,157500,1,-10737,-2078,0,2,1
4,0,0,1,1,1,157500,1,-10737,-2078,0,2,1
4,0,1,1,1,1,135000,1,-12021,-130,0,2,1
4,0,1,1,1,1,135000,1,-12021,-130,0,2,1
4,0,1,1,1,1,135000,1,-12021,-130,0,2,1
4,0,1,1,1,1,135000,1,-12021,-130,0,2,1
4,0,0,0,1,1,99000,1,-16558,-3235,2,4,1
4,0,0,0,1,1,99000,1,-16558,-3235,2,4,1
4,0,0,0,1,1,99000,1,-16558,-3235,2,4,1
4,0,0,0,1,1,99000,1,-16558,-3235,2,4,1
4,0,0,0,1,1,99000,1,-16558,-3235,2,4,1
4,0,0,0,1,1,99000,1,-16558,-3235,2,4,1
3,0,0,1,0,1,292500,1,-16588,-1013,0,2,1
3,0,0,1,0,1,292500,1,-16588,-1013,0,2,1
3,0,1,0,0,1,135000,4,-17489,-7557,1,3,1
3,0,1,0,0,1,135000,4,-17489,-7557,1,3,1
3,0,1,0,0,1,135000,4,-17489,-7557,1,3,1
2,0,0,0,1,1,697500,3,-14184,-5295,2,3,1
4,0,0,0,0,1,135000,1,-18414,-5203,0,2,1
4,0,0,0,0,1,135000,1,-18414,-5203,0,2,1
4,0,0,0,0,1,135000,1,-18414,-5203,0,2,1
4,0,0,0,0,1,202500,1,-18817,-1094,0,2,1
4,0,0,0,0,1,202500,1,-18817,-1094,0,2,1
4,0,0,0,0,1,202500,1,-18817,-1094,0,2,1
4,0,0,0,0,1,202500,1,-18817,-1094,0,2,1
4,0,0,0,0,1,202500,1,-18817,-1094,0,2,1
0,0,0,0,0,1,135000,1,-12626,-5295,0,1,1
0,0,0,0,0,1,135000,1,-12626,-5295,0,1,1
4,0,0,0,1,1,112500,1,-17067,-243,1,3,1
4,0,0,0,1,1,112500,1,-17067,-243,1,3,1
4,0,0,0,1,1,112500,1,-17067,-243,1,3,1
4,0,0,0,1,1,112500,1,-17067,-243,1,3,1
4,0,1,0,0,1,675000,3,-15843,-1398,1,3,1
4,0,1,0,0,1,675000,3,-15843,-1398,1,3,1
4,0,1,0,0,1,675000,3,-15843,-1398,1,3,1
4,0,1,0,0,1,675000,3,-15843,-1398,1,3,1
4,0,1,0,0,1,675000,3,-15843,-1398,1,3,1
4,0,1,0,0,1,675000,3,-15843,-1398,1,3,1
4,0,1,0,0,1,675000,3,-15843,-1398,1,3,1
4,0,1,0,0,1,675000,3,-15843,-1398,1,3,1
4,0,1,0,0,1,166500,1,-20208,-8033,1,3,1
4,0,1,0,0,1,166500,1,-20208,-8033,1,3,1
4,0,1,0,0,1,166500,1,-20208,-8033,1,3,1
4,0,1,0,0,1,166500,1,-20208,-8033,1,3,1
4,0,1,0,0,1,166500,1,-20208,-8033,1,3,1
4,0,1,0,0,1,166500,1,-20208,-8033,1,3,1
4,0,1,0,0,1,166500,1,-20208,-8033,1,3,1
4,0,1,0,0,1,166500,1,-20208,-8033,1,3,1
4,0,1,0,0,1,166500,1,-20208,-8033,1,3,1
4,0,0,0,1,1,292500,3,-19156,-4504,0,2,1
4,0,0,0,1,1,292500,3,-19156,-4504,0,2,1
4,0,1,0,0,1,112500,1,-17935,-363,1,3,1
4,1,1,0,1,1,675000,3,-16338,-4654,1,3,1
4,1,1,0,1,1,675000,3,-16338,-4654,1,3,1
4,1,1,0,1,1,675000,3,-16338,-4654,1,3,1
4,1,1,0,1,1,90000,1,-18950,-1002,0,2,1
4,1,1,0,1,1,90000,1,-18950,-1002,0,2,1
4,1,1,0,1,1,90000,1,-18950,-1002,0,2,1
4,1,1,0,1,1,90000,1,-18950,-1002,0,2,1
4,1,1,0,1,1,90000,1,-18950,-1002,0,2,1
0,0,0,0,0,0,180000,1,-10141,-2531,0,1,1
0,0,0,0,0,0,180000,1,-10141,-2531,0,1,1
0,0,0,0,0,0,180000,1,-10141,-2531,0,1,1
0,0,0,0,0,0,180000,1,-10141,-2531,0,1,1
4,0,1,0,1,1,112500,1,-15172,-2374,0,2,1
0,0,0,0,0,0,225000,3,-10517,-1801,0,1,1
2,0,1,0,0,0,225000,3,-12904,-4297,0,1,1
2,0,1,0,0,0,225000,3,-12904,-4297,0,1,1
2,0,1,0,0,0,225000,3,-12904,-4297,0,1,1
3,0,0,0,1,1,675000,1,-18802,-913,0,2,1
4,0,0,0,1,1,225000,1,-13621,-1127,1,3,1
4,0,0,0,1,1,225000,1,-13621,-1127,1,3,1
4,0,0,0,1,1,225000,1,-13621,-1127,1,3,1
4,0,0,0,1,1,225000,1,-13621,-1127,1,3,1
4,0,1,0,1,1,225000,3,-12763,-2255,1,3,1
4,0,1,0,1,1,225000,3,-12763,-2255,1,3,1
4,0,1,0,1,1,225000,3,-12763,-2255,1,3,1
4,0,1,0,1,1,225000,3,-12763,-2255,1,3,1
4,0,1,0,1,1,225000,3,-12763,-2255,1,3,1
0,0,0,0,1,0,310500,3,-9930,-674,0,1,1
0,0,0,0,1,0,310500,3,-9930,-674,0,1,1
0,0,0,0,1,0,310500,3,-9930,-674,0,1,1
0,0,0,0,1,0,310500,3,-9930,-674,0,1,1
0,0,0,0,1,0,310500,3,-9930,-674,0,1,1
0,0,0,0,1,0,310500,3,-9930,-674,0,1,1
3,0,0,0,0,1,112500,3,-10881,-122,2,4,1
3,0,0,0,0,1,112500,3,-10881,-122,2,4,1
3,0,0,0,0,1,225000,3,-10604,-2374,1,3,1
3,0,0,0,0,1,225000,3,-10604,-2374,1,3,1
4,0,0,0,0,1,67500,3,-12450,-1466,1,3,1
4,0,0,0,0,1,67500,3,-12450,-1466,1,3,1
4,0,0,0,0,1,67500,3,-12450,-1466,1,3,1
4,0,0,0,0,1,157500,1,-18456,-6791,0,2,1
4,0,0,0,0,1,157500,1,-18456,-6791,0,2,1
4,0,0,0,0,1,157500,1,-18456,-6791,0,2,1
4,0,0,0,0,1,157500,1,-18456,-6791,0,2,1
4,0,0,0,0,1,157500,1,-18456,-6791,0,2,1
4,0,0,0,0,1,157500,1,-18456,-6791,0,2,1
0,0,0,0,0,0,135000,1,-19121,-735,0,1,1
0,0,0,0,0,0,135000,2,-11448,-1982,0,1,1
0,0,0,0,0,0,135000,2,-11448,-1982,0,1,1
4,0,0,0,1,1,270000,1,-14512,-4596,1,3,1
4,0,0,0,1,1,270000,1,-14512,-4596,1,3,1
4,0,0,0,1,1,270000,1,-14512,-4596,1,3,1
4,0,0,0,1,1,270000,1,-14512,-4596,1,3,1
0,0,0,0,1,1,110250,3,-14129,-5758,0,1,1
0,0,0,0,1,1,110250,3,-14129,-5758,0,1,1
0,0,0,0,1,1,110250,3,-14129,-5758,0,1,1
0,0,0,0,1,1,110250,3,-14129,-5758,0,1,1
0,0,0,0,1,1,110250,3,-14129,-5758,0,1,1
0,0,0,0,1,1,110250,3,-14129,-5758,0,1,1
0,0,0,0,1,1,110250,3,-14129,-5758,0,1,1
0,0,0,0,1,1,110250,3,-14129,-5758,0,1,1
0,0,0,0,1,1,110250,3,-14129,-5758,0,1,1
4,0,0,0,0,1,157500,1,-15594,-705,1,3,1
4,0,0,1,1,1,180000,3,-11901,-183,1,3,1
4,0,0,1,1,1,180000,3,-11901,-183,1,3,1
4,0,0,1,1,1,180000,3,-11901,-183,1,3,1
4,0,0,1,1,1,180000,3,-11901,-183,1,3,1
4,0,0,1,1,1,180000,3,-11901,-183,1,3,1
4,0,0,1,1,1,180000,3,-11901,-183,1,3,1
4,0,0,1,0,0,472500,3,-8907,-913,1,3,1
4,0,0,0,0,1,270000,1,-16896,-248,0,2,1
4,0,0,0,0,1,270000,1,-16896,-248,0,2,1
4,0,0,0,0,1,270000,1,-16896,-248,0,2,1
4,0,0,0,0,1,270000,1,-16896,-248,0,2,1
4,0,0,0,0,1,270000,1,-16896,-248,0,2,1
4,0,0,0,0,1,270000,1,-16896,-248,0,2,1
4,0,0,0,0,1,270000,1,-16896,-248,0,2,1
4,0,0,0,0,1,270000,1,-16896,-248,0,2,1
4,0,0,0,0,1,270000,1,-16896,-248,0,2,1
4,0,0,0,0,1,270000,1,-16896,-248,0,2,1
4,0,0,0,0,1,90000,3,-17767,-3804,0,2,1
4,0,0,0,0,1,90000,3,-17767,-3804,0,2,1
4,0,0,0,0,1,90000,3,-17767,-3804,0,2,1
4,0,0,0,0,1,90000,3,-17767,-3804,0,2,1
4,0,0,0,0,1,90000,3,-17767,-3804,0,2,1
4,0,0,0,0,1,90000,3,-17767,-3804,0,2,1
4,0,0,0,0,1,90000,3,-17767,-3804,0,2,1
4,0,0,0,0,1,90000,3,-17767,-3804,0,2,1
4,0,0,0,0,1,90000,3,-17767,-3804,0,2,1
4,0,0,0,0,1,90000,3,-17767,-3804,0,2,1
4,0,0,0,1,1,270000,3,-15174,-582,3,5,1
4,0,0,0,1,1,270000,3,-15174,-582,3,5,1
4,0,0,0,1,1,270000,3,-15174,-582,3,5,1
4,0,0,0,1,1,270000,3,-15174,-582,3,5,1
4,0,0,0,1,1,270000,3,-15174,-582,3,5,1
3,0,0,0,0,1,112500,1,-14940,-1644,0,2,1
3,0,0,0,1,1,315000,1,-14172,-2131,0,2,1
4,1,1,0,0,0,67500,1,-11448,-1066,0,2,1
4,1,1,0,0,0,67500,1,-11448,-1066,0,2,1
4,1,1,0,0,0,67500,1,-11448,-1066,0,2,1
4,0,0,0,1,0,225000,1,-19972,-6610,0,2,1
4,0,0,0,1,0,225000,1,-19972,-6610,0,2,1
4,0,0,0,1,0,225000,1,-19972,-6610,0,2,1
4,0,0,0,1,0,225000,1,-19972,-6610,0,2,1
4,0,0,0,1,0,225000,1,-19972,-6610,0,2,1
4,0,0,0,1,0,225000,1,-19972,-6610,0,2,1
4,0,0,0,1,0,225000,1,-19972,-6610,0,2,1
4,0,0,0,1,0,225000,1,-19972,-6610,0,2,1
4,0,0,0,1,0,225000,1,-19972,-6610,0,2,1
4,0,0,0,0,1,67500,2,-13259,-213,2,4,1
4,0,0,0,0,1,67500,2,-13259,-213,2,4,1
4,0,0,0,0,1,67500,2,-13259,-213,2,4,1
4,0,0,0,0,1,270000,1,-18454,-7518,0,2,1
4,0,0,0,0,1,270000,1,-18454,-7518,0,2,1
4,0,0,0,0,1,270000,1,-18454,-7518,0,2,1
4,0,0,0,0,1,270000,1,-18454,-7518,0,2,1
4,0,0,1,0,1,247500,3,-22100,-578,0,2,1
4,0,0,1,0,1,247500,3,-22100,-578,0,2,1
4,0,0,1,0,1,247500,3,-22100,-578,0,2,1
4,0,0,1,0,1,247500,3,-22100,-578,0,2,1
4,0,0,1,0,1,247500,3,-22100,-578,0,2,1
4,0,0,1,0,1,247500,3,-22100,-578,0,2,1
4,0,0,1,0,1,247500,3,-22100,-578,0,2,1
4,0,0,1,0,1,247500,3,-22100,-578,0,2,1
4,0,0,1,0,1,247500,3,-22100,-578,0,2,1
4,0,0,1,0,1,247500,3,-22100,-578,0,2,1
4,0,0,0,0,1,121500,3,-11007,-762,1,3,1
4,0,0,0,0,1,121500,3,-11007,-762,1,3,1
4,0,0,0,0,1,121500,3,-11007,-762,1,3,1
4,0,0,0,0,1,121500,3,-11007,-762,1,3,1
4,0,0,0,0,1,121500,3,-11007,-762,1,3,1
4,0,0,0,0,1,121500,3,-11007,-762,1,3,1
4,0,0,0,0,1,121500,3,-11007,-762,1,3,1
4,0,0,0,0,1,121500,3,-11007,-762,1,3,1
4,1,1,0,0,1,270000,1,-20066,-3988,0,2,1
4,1,1,0,0,1,270000,1,-20066,-3988,0,2,1
4,1,1,0,0,1,270000,1,-20066,-3988,0,2,1
4,1,1,0,0,1,270000,1,-20066,-3988,0,2,1
4,1,1,0,0,1,270000,1,-20066,-3988,0,2,1
4,1,1,0,0,1,270000,1,-20066,-3988,0,2,1
4,1,1,0,0,1,270000,1,-20066,-3988,0,2,1
4,1,1,0,0,1,270000,1,-20066,-3988,0,2,1
0,0,0,0,0,1,126000,3,-18907,-2470,0,1,1
0,0,0,0,0,1,126000,3,-18907,-2470,0,1,1
0,0,0,0,0,1,126000,3,-18907,-2470,0,1,1
4,0,0,0,0,1,270000,1,-17110,-370,1,3,1
4,0,0,0,0,1,270000,1,-17110,-370,1,3,1
4,0,0,0,0,1,270000,1,-17110,-370,1,3,1
4,0,0,0,0,1,135000,1,-9547,-1340,1,3,1
4,0,0,0,0,1,135000,1,-9547,-1340,1,3,1
4,0,0,0,0,1,135000,1,-9547,-1340,1,3,1
4,0,0,0,0,1,135000,1,-9547,-1340,1,3,1
4,0,0,0,0,1,135000,1,-9547,-1340,1,3,1
4,0,0,0,0,1,135000,1,-9547,-1340,1,3,1
4,0,0,0,0,1,135000,1,-9547,-1340,1,3,1
4,0,0,0,0,1,135000,1,-9547,-1340,1,3,1
4,1,1,0,0,1,121500,1,-13315,-5204,0,2,1
4,1,1,0,0,1,121500,1,-13315,-5204,0,2,1
4,1,1,0,0,1,121500,1,-13315,-5204,0,2,1
4,0,0,0,0,1,196650,1,-21415,-2744,0,2,1
4,0,0,0,0,1,196650,1,-21415,-2744,0,2,1
4,1,1,0,0,1,81000,1,-19040,-1070,0,2,1
4,1,1,0,0,1,81000,1,-19040,-1070,0,2,1
4,1,1,0,0,1,81000,1,-19040,-1070,0,2,1
3,0,0,0,1,0,225000,3,-11501,-735,1,3,1
3,0,0,0,1,0,225000,3,-11501,-735,1,3,1
3,0,0,0,1,0,225000,3,-11501,-735,1,3,1
3,0,0,0,1,0,225000,3,-11501,-735,1,3,1
3,0,0,0,1,0,225000,3,-11501,-735,1,3,1
3,0,0,0,1,0,225000,3,-11501,-735,1,3,1
4,0,0,0,1,1,166500,3,-11782,-705,1,3,1
4,0,0,0,1,1,166500,3,-11782,-705,1,3,1
4,0,0,0,0,1,90000,1,-8378,-370,0,2,1
4,0,0,0,0,1,90000,1,-8378,-370,0,2,1
4,0,0,0,0,1,90000,1,-8378,-370,0,2,1
4,0,1,1,0,1,135000,1,-10450,-1218,1,3,1
4,0,1,1,0,1,135000,1,-10450,-1218,1,3,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
4,0,1,1,0,1,135000,1,-11905,-2470,0,2,1
3,0,0,0,1,1,135000,1,-10665,-1493,0,2,1
3,0,0,0,1,1,135000,1,-10665,-1493,0,2,1
3,0,0,0,1,1,135000,1,-10665,-1493,0,2,1
0,0,1,0,0,1,135000,1,-10682,-609,0,1,1
0,0,1,0,0,1,135000,1,-10682,-609,0,1,1
4,0,0,0,0,1,157500,1,-15760,-1858,1,3,1
4,0,0,0,0,1,157500,1,-15760,-1858,1,3,1
4,0,0,0,0,1,157500,1,-15096,-2862,1,3,1
4,0,0,0,0,1,157500,1,-15096,-2862,1,3,1
4,0,0,0,0,1,157500,1,-15096,-2862,1,3,1
4,0,0,0,0,1,157500,1,-15096,-2862,1,3,1
4,0,0,0,1,1,292500,1,-14150,-401,4,6,1
4,0,0,0,1,1,292500,1,-14150,-401,4,6,1
4,0,1,0,0,1,144000,1,-18136,-10110,0,2,1
4,0,1,0,0,1,144000,1,-18136,-10110,0,2,1
4,0,1,0,0,1,144000,1,-18136,-10110,0,2,1
4,0,1,0,0,1,144000,1,-18136,-10110,0,2,1
4,0,1,0,0,1,144000,1,-18136,-10110,0,2,1
4,0,1,0,0,1,144000,1,-18136,-10110,0,2,1
4,0,0,1,0,0,202500,3,-19271,-4839,0,2,1
4,0,0,1,0,0,202500,3,-19271,-4839,0,2,1
4,0,0,1,0,0,202500,3,-19271,-4839,0,2,1
4,0,0,1,0,0,202500,3,-19271,-4839,0,2,1
4,0,0,1,0,0,202500,3,-19271,-4839,0,2,1
4,0,0,0,1,1,135000,1,-12807,-2404,0,2,1
4,0,0,0,1,0,306000,3,-9310,-1678,1,3,1
4,0,0,0,1,0,306000,3,-9310,-1678,1,3,1
4,0,0,0,1,0,306000,3,-9310,-1678,1,3,1
4,0,0,0,1,0,306000,3,-9310,-1678,1,3,1
4,0,0,0,1,0,306000,3,-9310,-1678,1,3,1
4,0,0,0,1,0,306000,3,-9310,-1678,1,3,1
4,0,0,0,0,1,202500,1,-20870,-1583,0,2,1
4,0,0,0,0,1,202500,1,-20870,-1583,0,2,1
4,0,0,0,0,1,202500,1,-20870,-1583,0,2,1
4,0,0,0,0,1,202500,1,-20870,-1583,0,2,1
4,0,0,0,0,1,202500,1,-20870,-1583,0,2,1
4,0,0,0,0,1,202500,1,-20870,-1583,0,2,1
4,0,0,0,0,1,202500,1,-20870,-1583,0,2,1
4,0,0,0,0,1,202500,1,-20870,-1583,0,2,1
4,0,0,0,0,1,202500,1,-20870,-1583,0,2,1
4,0,0,0,0,1,202500,1,-14335,-856,1,3,1
2,0,0,0,1,1,202500,1,-11843,-429,1,2,1
4,0,0,0,0,1,135000,1,-18188,-578,0,2,1
4,0,0,0,0,1,135000,1,-18188,-578,0,2,1
4,1,1,0,1,1,360000,2,-9906,-122,0,2,1
4,1,1,0,1,1,360000,2,-9906,-122,0,2,1
4,0,0,0,0,0,76500,1,-15097,-5027,0,2,1
4,0,1,1,0,1,126000,3,-12428,-4900,2,4,1
4,0,1,1,0,1,126000,3,-12428,-4900,2,4,1
4,0,1,1,0,1,126000,3,-12428,-4900,2,4,1
4,0,1,1,0,1,126000,3,-12428,-4900,2,4,1
4,0,0,0,0,0,270000,2,-9787,-1674,0,2,1
4,0,0,0,0,0,270000,2,-9787,-1674,0,2,1
4,0,0,0,0,0,270000,2,-9787,-1674,0,2,1
4,0,0,0,0,0,270000,2,-9787,-1674,0,2,1
4,0,0,0,0,0,270000,2,-9787,-1674,0,2,1
4,0,0,0,0,0,270000,2,-9787,-1674,0,2,1
4,0,0,0,0,0,270000,2,-9787,-1674,0,2,1
4,0,0,0,0,0,270000,2,-9787,-1674,0,2,1
4,0,0,0,0,0,270000,2,-9787,-1674,0,2,1
4,0,0,0,0,0,270000,2,-9787,-1674,0,2,1
4,0,0,0,0,0,40500,1,-13052,-1952,1,3,1
4,0,0,0,0,0,40500,1,-13052,-1952,1,3,1
4,0,0,0,0,0,40500,1,-13052,-1952,1,3,1
4,0,0,0,0,0,40500,1,-13052,-1952,1,3,1
2,1,0,0,1,1,247500,2,-19672,-1375,0,1,1
2,1,0,0,1,1,247500,2,-19672,-1375,0,1,1
2,1,0,0,1,1,247500,2,-19672,-1375,0,1,1
2,1,0,0,1,1,247500,2,-19672,-1375,0,1,1
4,0,1,0,1,1,306000,1,-19201,-1309,1,3,1
4,0,1,0,1,1,306000,1,-19201,-1309,1,3,1
4,0,1,0,0,1,225000,3,-19309,-2435,0,2,1
4,0,1,0,0,1,225000,3,-19309,-2435,0,2,1
4,0,1,0,0,1,225000,3,-19309,-2435,0,2,1
4,0,1,0,0,1,225000,3,-19309,-2435,0,2,1
4,0,1,0,0,1,225000,3,-19309,-2435,0,2,1
4,0,1,0,0,1,225000,3,-19309,-2435,0,2,1
4,0,1,0,0,1,225000,3,-19309,-2435,0,2,1
4,0,1,0,0,1,225000,3,-19309,-2435,0,2,1
4,0,0,0,1,1,189000,1,-16893,-1521,1,3,1
